Name,RAh,RAm,RAs,DE-,DEd,DEm,DEs,FileName,ra,de,decimal_date,helio_corr
WD1020-207,10,22,43.75,-,21,0,1.4,WD1020m207_a_2000_04_21T04_22_07_all.dat.gz,10.378841666666666,21.00058,2000.3032786885246,5.823211438226512
WD1020-207,10,22,43.75,-,21,0,1.4,WD1020m207_b_2000_05_17T00_04_41_all.dat.gz,10.378841666666666,21.00058,2000.3743169398906,17.242067797339907
WD1022+050,10,24,59.83,+,4,46,10.5,WD1022p050_a_2001_01_10T09_20_04_all.dat.gz,10.416789866666667,4.76845,2001.0246575342467,-30.14955787318617
WD1023+009,10,25,49.71,+,0,39,6.1,WD1023p009_a_2002_02_25T05_54_01_all.dat.gz,10.430451066666667,0.65185,2002.150684931507,-17.353680967488746
WD1023+009,10,25,49.71,+,0,39,6.1,WD1023p009_b_2003_01_17T04_41_38_all.dat.gz,10.430471933333333,0.65228,2003.0438356164384,-29.21393911417567
WD1026+023,10,29,9.81,+,2,5,53.7,WD1026p023_a_2001_04_10T05_06_36_all.dat.gz,10.486075,2.09714,2001.2712328767122,4.160656995607578
WD1026+023,10,29,9.81,+,2,5,53.7,WD1026p023_b_2002_05_24T02_28_13_all.dat.gz,10.4861152,2.09752,2002.3917808219178,22.8762464837004
WD1026+023,10,29,9.81,+,2,5,53.7,WD1026p023_b_2003_01_17T05_19_05_all.dat.gz,10.486042933333332,2.0979,2003.0438356164384,-29.336924059570038
WD1031-114,10,33,42.76,-,11,41,38.3,WD1031m114_a_2001_06_26T23_20_00_all.dat.gz,10.561886133333333,11.69456,2001.482191780822,28.761227315921154
WD1031-114,10,33,42.76,-,11,41,38.3,WD1031m114_b_2001_06_28T23_32_32_all.dat.gz,10.561886133333333,11.69456,2001.4876712328767,28.921151916727702
WD1031+063,10,34,5.33,+,6,2,47.7,WD1031p063_a_2001_04_10T05_19_16_all.dat.gz,10.568175,6.046,2001.2712328767122,3.332238377317258
WD1031+063,10,34,5.33,+,6,2,47.7,WD1031p063_b_2003_01_24T05_00_09_all.dat.gz,10.568197733333333,6.04706,2003.0630136986301,-28.48369468296299
WD1036+085,10,39,7.38,+,8,18,41.0,WD1036p085_a_2001_04_10T05_36_08_all.dat.gz,10.6520778,8.31086,2001.2712328767122,2.832580812656909
WD1036+085,10,39,7.38,+,8,18,41.0,WD1036p085_b_2003_01_17T05_40_51_all.dat.gz,10.652077333333333,8.31098,2003.0438356164384,-29.643201525889143
WD1049-158,10,52,20.53,-,16,8,4.2,WD1049m158_a_2002_04_23T03_03_42_all.dat.gz,10.872359733333333,16.13497,2002.3068493150686,7.435251260109192
WD1049-158,10,52,20.53,-,16,8,4.2,WD1049m158_b_2002_12_08T07_22_36_all.dat.gz,10.872342666666666,16.13429,2002.9342465753425,-25.65478905087935
WD1053-092,10,55,45.35,-,9,30,58.5,WD1053m092_a_2000_06_07T23_42_29_all.dat.gz,10.929311666666667,9.516,2000.431693989071,25.88543634223534
WD1053-092,10,55,45.35,-,9,30,58.5,WD1053m092_b_2000_06_10T23_51_31_all.dat.gz,10.929280533333333,9.51642,2000.4398907103825,26.54543167866451
WD1053-290,10,55,39.95,-,29,19,52.7,WD1053m290_a_2000_04_23T03_07_04_all.dat.gz,10.927770733333334,29.33182,2000.308743169399,4.5668446512847325
WD1053-290,10,55,39.95,-,29,19,52.7,WD1053m290_b_2000_05_17T01_25_10_all.dat.gz,10.927788866666667,29.3315,2000.3743169398906,14.911696536495707
WD1053-550,10,55,13.54,-,55,19,5.2,WD1053m550_a_2001_05_15T00_20_32_all.dat.gz,10.920491666666667,55.31828,2001.3671232876711,5.647215002504933
WD1053-550,10,55,13.54,-,55,19,5.2,WD1053m550_b_2001_06_09T00_25_54_all.dat.gz,10.920491666666667,55.31828,2001.4356164383562,13.36132653757088
WD1056-384,10,58,20.10,-,38,44,25.1,WD1056m384_a_2001_05_15T00_32_44_all.dat.gz,10.972275,38.74069,2001.3671232876711,11.223425121920744
WD1056-384,10,58,20.10,-,38,44,25.1,WD1056m384_b_2001_06_09T00_36_12_all.dat.gz,10.972275,38.74069,2001.4356164383562,19.542145918689968
WD1058-129,11,1,12.24,-,13,14,42.2,WD1058m129_a_2000_05_17T03_58_16_all.dat.gz,11.020096733333332,13.24542,2000.3743169398906,18.71505786733284
WD1058-129,11,1,12.24,-,13,14,42.2,WD1058m129_b_2000_05_19T00_05_46_all.dat.gz,11.0200778,13.24519,2000.379781420765,19.460164570638014
WD1058-129,11,1,12.24,-,13,14,42.2,WD1058m129_c_2001_01_11T08_53_51_all.dat.gz,11.020052266666665,13.24491,2001.027397260274,-30.04696946647894
WD1058-129,11,1,12.24,-,13,14,42.2,WD1058m129_c_2001_06_27T01_13_24_all.dat.gz,11.0200778,13.24519,2001.4849315068493,28.676454902868773
WD1058-129,11,1,12.24,-,13,14,42.2,WD1058m129_d_2002_04_23T04_56_27_all.dat.gz,11.020093066666668,13.24471,2002.3068493150686,7.995030533530297
WD1102-183,11,4,46.88,-,18,37,13.1,WD1102m183_a_2000_04_23T03_23_00_all.dat.gz,11.079664666666668,18.62066,2000.308743169399,7.0234459770724165
WD1102-183,11,4,46.88,-,18,37,13.1,WD1102m183_b_2000_05_19T00_14_33_all.dat.gz,11.079638600000001,18.61974,2000.379781420765,18.323854174683554
WD1102-183,11,4,46.88,-,18,37,13.1,WD1102m183_c_2001_06_27T00_58_48_all.dat.gz,11.079744466666666,18.62089,2001.4849315068493,28.018187065569116
WD1105-048,11,7,59.95,-,5,9,26.0,WD1105m048_a_2002_04_23T04_32_22_all.dat.gz,11.133400133333334,5.15803,2002.3068493150686,9.576746804731556
WD1105-048,11,7,59.95,-,5,9,26.0,WD1105m048_b_2003_01_17T06_18_04_all.dat.gz,11.133377533333334,5.15777,2003.0438356164384,-29.596024619473553
WD1115+166,11,17,55.11,+,16,21,29.3,WD1115p166_a_2002_02_25T04_07_08_all.dat.gz,11.298624666666665,16.35863,2002.150684931507,-19.920599921390252
WD1115+166,11,17,55.11,+,16,21,29.3,WD1115p166_b_2002_03_03T07_14_47_all.dat.gz,11.298646600000001,16.35882,2002.1671232876713,-17.507380790730917
WD1116+026,11,19,12.40,+,2,20,33.0,WD1116p026_a_2003_01_24T07_59_11_all.dat.gz,11.320065733333333,2.34295,2003.0630136986301,-28.319851681455457
WD1116+026,11,19,12.40,+,2,20,33.0,WD1116p026_b_2003_02_14T05_54_25_all.dat.gz,11.3200962,2.34213,2003.1205479452055,-22.428924303309874
WD1121+216,11,24,12.89,+,21,21,35.6,WD1121p216_a_2002_02_22T05_31_47_all.dat.gz,11.403508533333333,21.36041,2002.1424657534246,-21.440609807902046
WD1121+216,11,24,12.89,+,21,21,35.6,WD1121p216_b_2002_01_14T08_42_14_all.dat.gz,11.4035122,21.36044,2002.035616438356,-29.34665784390341
WD1122-324,11,24,35.59,-,32,46,24.8,WD1122m324_a_2000_04_23T03_38_47_all.dat.gz,11.409852599999999,32.77332,2000.308743169399,3.5355142729093894
WD1122-324,11,24,35.59,-,32,46,24.8,WD1122m324_b_2000_05_19T00_28_19_all.dat.gz,11.409851666666667,32.77345,2000.379781420765,14.547928483051235
WD1123+189,11,26,19.09,+,18,39,16.6,WD1123p189_a_2002_02_25T04_26_09_all.dat.gz,11.438662933333335,18.65489,2002.150684931507,-20.175693250838133
WD1123+189,11,26,19.09,+,18,39,16.6,WD1123p189_b_2002_03_03T07_29_07_all.dat.gz,11.4386724,18.65497,2002.1671232876713,-17.81486512161313
WD1124-018,11,27,21.31,-,2,8,37.7,WD1124m018_a_2002_02_23T07_58_46_all.dat.gz,11.455949066666667,2.1439,2002.145205479452,-18.860491213348013
WD1124-018,11,27,21.31,-,2,8,37.7,WD1124m018_b_2002_02_25T06_43_25_all.dat.gz,11.455953266666667,2.14396,2002.150684931507,-18.022155439974696
WD1124-293,11,27,9.25,-,29,40,11.2,WD1124m293_a_2000_04_23T03_54_39_all.dat.gz,11.452596933333332,29.66953,2000.308743169399,4.278383152410734
WD1124-293,11,27,9.25,-,29,40,11.2,WD1124m293_b_2000_05_17T02_06_32_all.dat.gz,11.452564666666666,29.66951,2000.3743169398906,14.6581163082192
WD1125-025,11,28,14.49,-,2,50,23.6,WD1125m025_a_2003_01_18T06_05_28_all.dat.gz,11.470713,2.84015,2003.0465753424658,-29.36811606832364
WD1125-025,11,28,14.49,-,2,50,23.6,WD1125m025_b_2003_01_19T04_44_36_all.dat.gz,11.470709133333335,2.84015,2003.0493150684931,-29.22636297863432
WD1125+175,11,28,15.61,+,17,14,8.8,WD1125p175_a_2002_02_23T06_10_11_all.dat.gz,11.471029466666666,17.23531,2002.145205479452,-20.82182727971653
WD1125+175,11,28,15.61,+,17,14,8.8,WD1125p175_b_2002_02_25T07_17_28_all.dat.gz,11.471006533333334,17.23518,2002.150684931507,-20.065562528016926
WD1126-222,11,29,11.52,-,22,33,43.8,WD1126m222_a_2000_04_23T04_10_57_all.dat.gz,11.486548266666667,22.56245,2000.308743169399,5.951627581420098
WD1126-222,11,29,11.52,-,22,33,43.8,WD1126m222_b_2000_05_19T00_41_52_all.dat.gz,11.486566666666667,22.56233,2000.379781420765,17.274337098076515
WD1129+071,11,32,3.47,+,6,55,9.2,WD1129p071_a_2003_01_18T08_27_25_all.dat.gz,11.534345333333333,6.92016,2003.0465753424658,-29.58934715225772
WD1129+071,11,32,3.47,+,6,55,9.2,WD1129p071_b_2003_01_24T08_36_35_all.dat.gz,11.534272733333333,6.91952,2003.0630136986301,-28.69845926624145
WD1129+155,11,32,27.36,+,15,17,30.8,WD1129p155_a_2002_02_17T07_26_32_all.dat.gz,11.540967533333333,15.29207,2002.1287671232876,-22.843855631864685
WD1129+155,11,32,27.36,+,15,17,30.8,WD1129p155_b_2002_02_22T05_42_41_all.dat.gz,11.540974799999999,15.29204,2002.1424657534246,-21.050434210829597
WD1130-125,11,33,19.39,-,12,49,1.0,WD1130m125_a_2000_05_17T04_23_32_all.dat.gz,11.5554284,12.81716,2000.3743169398906,18.61549756407302
WD1130-125,11,33,19.39,-,12,49,1.0,WD1130m125_b_2000_05_19T01_09_05_all.dat.gz,11.555416666666668,12.817,2000.379781420765,19.36517540896329
WD1141+077,11,43,59.35,+,7,29,5.8,WD1141p077_b_2001_01_11T09_05_38_all.dat.gz,11.733180333333333,7.48463,2001.027397260274,-30.211817714997956
WD1144-246,11,47,20.10,-,24,54,56.9,WD1144m246_a_2000_04_22T05_05_21_all.dat.gz,11.7888892,24.91601,2000.3060109289618,4.80401415345863
WD1144-246,11,47,20.10,-,24,54,56.9,WD1144m246_b_2000_05_17T02_54_40_all.dat.gz,11.788918466666667,24.91565,2000.3743169398906,15.82164546086987
WD1145+187,11,48,3.16,+,18,30,46.5,WD1145p187_a_2002_02_17T07_39_57_all.dat.gz,11.800859733333334,18.51336,2002.1287671232876,-23.12914421229718
WD1145+187,11,48,3.16,+,18,30,46.5,WD1145p187_b_2002_02_22T05_55_16_all.dat.gz,11.800860466666668,18.5133,2002.1424657534246,-21.402736293476718
WD1147+255,11,50,20.17,+,25,18,32.8,WD1147p255_a_2003_01_18T06_48_46_all.dat.gz,11.838920400000001,25.30907,2003.0465753424658,-28.725634341568608
WD1147+255,11,50,20.17,+,25,18,32.8,WD1147p255_b_2003_01_24T08_08_47_all.dat.gz,11.838909133333335,25.30893,2003.0630136986301,-28.27218590940373
WD1149+057,11,51,54.21,+,5,28,39.6,WD1149p057_a_2001_01_15T08_31_32_all.dat.gz,11.865080533333334,5.47731,2001.0383561643835,-29.86296148873472
WD1149+057,11,51,54.21,+,5,28,39.6,WD1149p057_a_2001_02_04T06_25_52_all.dat.gz,11.865018066666666,5.47733,2001.0931506849315,-26.015374560478666
WD1149+057,11,51,54.21,+,5,28,39.6,WD1149p057_b_2001_02_06T04_24_53_all.dat.gz,11.865061266666666,5.4785,2001.0986301369862,-25.445466725666773
WD1150-153,11,53,15.26,-,15,36,36.5,WD1150m153_a_2000_04_23T04_26_33_all.dat.gz,11.8876028,15.61022,2000.308743169399,7.338137346227143
WD1150-153,11,53,15.26,-,15,36,36.5,WD1150m153_b_2000_05_19T01_22_59_all.dat.gz,11.8876028,15.61022,2000.379781420765,18.705212692963503
WD1152-287,11,54,45.76,-,29,0,40.5,WD1152m287_a_2000_07_11T00_45_39_all.dat.gz,11.912674,29.01119,2000.5245901639344,27.277959506600357
WD1152-287,11,54,45.76,-,29,0,40.5,WD1152m287_a_2000_07_11T00_57_09_all.dat.gz,11.912674,29.01119,2000.5245901639344,27.277959506600357
WD1152-287,11,54,45.76,-,29,0,40.5,WD1152m287_b_2000_07_14T23_01_36_all.dat.gz,11.9127278,29.01131,2000.532786885246,27.344418342427755
WD1155-243,11,57,33.55,-,24,39,28.2,WD1155m243_a_2000_07_14T23_49_55_all.dat.gz,11.959337799999998,24.65732,2000.532786885246,28.040289685757323
WD1155-243,11,57,33.55,-,24,39,28.2,WD1155m243_b_2000_07_18T00_10_15_all.dat.gz,11.959313133333334,24.65809,2000.5437158469945,27.965291389667822
WD1159-098,12,2,7.65,-,10,4,39.7,WD1159m098_a_2000_07_03T00_01_01_all.dat.gz,12.035446866666666,10.07778,2000.5027322404371,29.280696142665906
WD1159-098,12,2,7.65,-,10,4,39.7,WD1159m098_b_2000_07_05T22_58_12_all.dat.gz,12.035430533333333,10.07804,2000.5081967213114,29.336602545832022
WD1201-001,12,3,47.43,-,0,23,10.9,WD1201m001_a_2000_07_17T00_09_22_all.dat.gz,12.0632028,0.38661,2000.5409836065573,28.591775628219008
WD1201-001,12,3,47.43,-,0,23,10.9,WD1201m001_b_2000_07_13T23_55_27_all.dat.gz,12.0632028,0.38661,2000.5300546448088,28.965437903363195
WD1201-049,12,4,21.65,-,5,13,26.5,WD1201m049_a_2002_02_17T07_53_01_all.dat.gz,12.072612666666666,5.22422,2002.1287671232876,-21.930264119314327
WD1201-049,12,4,21.65,-,5,13,26.5,WD1201m049_b_2002_02_22T06_06_25_all.dat.gz,12.072666199999999,5.2239,2002.1424657534246,-20.001916002640613
WD1202-232,12,5,26.67,-,23,33,12.1,WD1202m232_a_2000_04_23T04_43_31_all.dat.gz,12.0907316,23.55341,2000.308743169399,5.4702384697028394
WD1202-232,12,5,26.67,-,23,33,12.1,WD1202m232_b_2000_05_17T03_08_17_all.dat.gz,12.090731066666667,23.55337,2000.3743169398906,16.06691710546547
WD1204-136,12,6,56.29,-,13,53,53.0,WD1204m136_a_2000_04_23T04_54_00_all.dat.gz,12.1156226,13.89827,2000.308743169399,7.604658447619514
WD1204-136,12,6,56.29,-,13,53,53.0,WD1204m136_b_2000_05_17T03_30_33_all.dat.gz,12.115633800000001,13.89821,2000.3743169398906,18.212502369832855
WD1204-322,12,6,47.61,-,32,34,33.1,WD1204m322_a_2000_04_23T05_09_40_all.dat.gz,12.1132842,32.57615,2000.308743169399,3.3153770795125155
WD1204-322,12,6,47.61,-,32,34,33.1,WD1204m322_b_2000_05_17T03_16_47_all.dat.gz,12.1132842,32.57603,2000.3743169398906,13.634300572312121
WD1207-157,12,10,9.24,-,16,0,39.3,WD1207m157_a_2000_07_15T00_03_33_all.dat.gz,12.169261133333332,16.01122,2000.535519125683,28.910864469684515
WD1207-157,12,10,9.24,-,16,0,39.3,WD1207m157_b_2000_07_18T00_47_40_all.dat.gz,12.169285133333334,16.01079,2000.5437158469945,28.755646896598538
WD1210+140,12,12,33.88,+,13,46,24.9,WD1210p140_a_2003_01_18T07_15_15_all.dat.gz,12.209358733333334,13.77397,2003.0465753424658,-29.685536964683052
WD1210+140,12,12,33.88,+,13,46,24.9,WD1210p140_b_2003_01_19T06_03_10_all.dat.gz,12.209471533333334,13.77309,2003.0493150684931,-29.588738443401144
WD1214+032,12,16,51.86,+,2,58,2.3,WD1214p032_a_2002_04_29T05_53_12_all.dat.gz,12.281085666666666,2.96795,2002.323287671233,12.26610221595548
WD1214+032,12,16,51.86,+,2,58,2.3,WD1214p032_b_2003_01_18T05_50_57_all.dat.gz,12.281106133333333,2.96813,2003.0465753424658,-29.46949429175512
WD1216+036,12,18,41.15,+,3,20,22.1,WD1216p036_a_2001_06_09T01_14_52_all.dat.gz,12.311430533333333,3.33936,2001.4356164383562,26.56697481135386
WD1216+036,12,18,41.15,+,3,20,22.1,WD1216p036_b_2001_06_20T01_13_32_all.dat.gz,12.311371133333333,3.33883,2001.4657534246576,28.45505535580736
WD1218-198,12,21,7.30,-,20,7,4.3,WD1218m198_a_2000_05_20T02_24_50_all.dat.gz,12.3520068,20.11814,2000.3825136612022,17.95506305086465
WD1218-198,12,21,7.30,-,20,7,4.3,WD1218m198_b_2000_05_21T04_09_12_all.dat.gz,12.3520416,20.11788,2000.3852459016393,18.329833113165375
WD1220-292,12,23,5.09,-,29,32,28.3,WD1220m292_a_2000_05_20T01_17_18_all.dat.gz,12.384785733333333,29.54161,2000.3825136612022,15.563626819128334
WD1220-292,12,23,5.09,-,29,32,28.3,WD1220m292_b_2000_05_21T04_22_59_all.dat.gz,12.384769466666667,29.54136,2000.3852459016393,15.940875454639324
WD1229-012,12,31,34.50,-,1,32,8.5,WD1229m012_a_2000_05_20T01_44_25_all.dat.gz,12.526238866666667,1.53569,2000.3825136612022,21.12371149517641
WD1229-012,12,31,34.50,-,1,32,8.5,WD1229m012_b_2000_05_22T01_16_04_all.dat.gz,12.526238866666667,1.53569,2000.3879781420765,21.80168593447476
WD1230-308,12,33,0.60,-,31,8,36.2,WD1230m308_a_2000_05_20T01_54_25_all.dat.gz,12.550186133333334,31.14344,2000.3825136612022,15.066966877163992
WD1230-308,12,33,0.60,-,31,8,36.2,WD1230m308_b_2000_05_22T02_05_41_all.dat.gz,12.550181799999999,31.14368,2000.3879781420765,15.817421774031727
WD1231-141,12,33,36.82,-,14,25,7.8,WD1231m141_a_2000_05_20T02_10_32_all.dat.gz,12.5602472,14.41906,2000.3825136612022,19.095224509320914
WD1231-141,12,33,36.82,-,14,25,7.8,WD1231m141_b_2000_05_22T02_19_48_all.dat.gz,12.5602278,14.41846,2000.3879781420765,19.829217115227575
WD1233-164,12,36,13.90,-,16,41,52.4,WD1233m164_a_2002_04_22T23_43_05_all.dat.gz,12.603891933333333,16.69823,2002.304109589041,6.071427860654439
WD1233-164,12,36,13.90,-,16,41,52.4,WD1233m164_a_2003_01_18T07_23_54_all.dat.gz,12.603896266666668,16.69837,2003.0465753424658,-29.605952662405944
WD1233-164,12,36,13.90,-,16,41,52.4,WD1233m164_b_2003_01_19T05_37_01_all.dat.gz,12.60389,16.6983,2003.0493150684931,-29.523292639063452
WD1236-495,12,38,49.78,-,49,48,0.2,WD1236m495_a_2001_05_15T01_17_59_all.dat.gz,12.6472278,49.80031,2001.3671232876711,7.177124314075008
WD1236-495,12,38,49.78,-,49,48,0.2,WD1236m495_b_2001_06_08T02_03_23_all.dat.gz,12.647109,49.79964,2001.4328767123288,15.061748869482493
WD1237-028,12,40,9.55,-,3,10,14.2,WD1237m028_a_2001_06_19T23_27_56_all.dat.gz,12.6692836,3.17007,2001.4630136986302,28.280138319512417
WD1237-028,12,40,9.55,-,3,10,14.2,WD1237m028_b_2001_07_27T00_04_26_all.dat.gz,12.669303666666668,3.17016,2001.5671232876712,27.53453976738669
WD1241-010,12,44,28.57,-,1,18,57.9,WD1241m010_a_2000_05_20T02_38_58_all.dat.gz,12.741291733333332,1.31602,2000.3825136612022,21.075637566955486
WD1241-010,12,44,28.57,-,1,18,57.9,WD1241m010_b_2000_05_22T01_24_50_all.dat.gz,12.741306466666666,1.31608,2000.3879781420765,21.754818420427345
WD1241+235,12,44,16.57,+,23,14,10.4,WD1241p235_a_2002_02_17T08_58_09_all.dat.gz,12.737956066666667,23.23613,2002.1287671232876,-23.578801872998014
WD1241+235,12,44,16.57,+,23,14,10.4,WD1241p235_b_2002_02_21T08_53_49_all.dat.gz,12.737956133333334,23.23615,2002.1397260273973,-22.30860915822394
WD1244-125,12,47,26.72,-,12,48,40.8,WD1244m125_a_2000_05_23T02_56_34_all.dat.gz,12.7907644,12.81155,2000.3907103825136,20.414268154260977
WD1244-125,12,47,26.72,-,12,48,40.8,WD1244m125_b_2000_07_04T23_17_34_all.dat.gz,12.790733666666666,12.81143,2000.5054644808743,29.13988572776488
WD1249+160,12,52,17.15,+,15,44,43.5,WD1249p160_a_2002_02_21T09_10_35_all.dat.gz,12.871446266666668,15.74525,2002.1397260273973,-21.91942524867575
WD1249+160,12,52,17.15,+,15,44,43.5,WD1249p160_b_2002_02_23T05_20_50_all.dat.gz,12.871459,15.74525,2002.145205479452,-21.189134955063988
WD1249+182,12,52,23.31,+,17,56,54.6,WD1249p182_a_2002_02_23T08_15_02_all.dat.gz,12.873139866666666,17.94888,2002.145205479452,-21.372182623669136
WD1249+182,12,52,23.31,+,17,56,54.6,WD1249p182_b_2002_02_24T07_29_11_all.dat.gz,12.873142933333332,17.94888,2002.1479452054793,-21.006394656931153
WD1254+223,12,57,2.32,+,22,1,52.6,WD1254p223_a_2002_02_23T08_30_41_all.dat.gz,12.950640133333334,22.03121,2002.145205479452,-21.65273673514475
WD1254+223,12,57,2.32,+,22,1,52.6,WD1254p223_b_2002_02_24T08_59_24_all.dat.gz,12.9506386,22.03117,2002.1479452054793,-21.303266096917795
WD1257+032,12,59,56.68,+,2,55,56.1,WD1257p032_a_2001_01_30T08_51_49_all.dat.gz,12.999080533333334,2.93228,2001.0794520547945,-27.292957950903553
WD1257+032,12,59,56.68,+,2,55,56.1,WD1257p032_b_2001_02_02T09_11_55_all.dat.gz,12.999111733333333,2.93215,2001.0876712328768,-26.54275640118136
WD1257+037,13,0,9.06,+,3,28,41.1,WD1257p037_a_2000_05_19T03_59_02_all.dat.gz,13.0025222,3.47806,2000.379781420765,20.36741473716442
WD1257+037,13,0,9.06,+,3,28,41.1,WD1257p037_b_2000_05_22T02_49_52_all.dat.gz,13.0025062,3.47775,2000.3879781420765,21.417030478937832
WD1257+047,12,59,50.35,+,4,31,26.4,WD1257p047_a_2000_05_20T02_47_52_all.dat.gz,12.9973374,4.52426,2000.3825136612022,20.586773634883922
WD1257+047,12,59,50.35,+,4,31,26.4,WD1257p047_b_2000_05_22T01_47_35_all.dat.gz,12.997337866666667,4.52424,2000.3879781420765,21.28618611214427
WD1300-098,13,3,16.67,-,10,9,11.3,WD1300m098_a_2001_06_20T00_38_29_all.dat.gz,13.054658333333332,10.15347,2001.4657534246576,27.924140763109705
WD1300-098,13,3,16.67,-,10,9,11.3,WD1300m098_b_2001_08_15T00_23_46_all.dat.gz,13.054658333333332,10.15347,2001.6191780821919,23.81288865803354
WD1305-017,13,8,15.21,-,1,59,4.4,WD1305m017_a_2003_01_19T06_13_09_all.dat.gz,13.137557666666668,1.98432,2003.0493150684931,-29.35733782861933
WD1305-017,13,8,15.21,-,1,59,4.4,WD1305m017_b_2003_02_14T06_23_35_all.dat.gz,13.137585066666666,1.98394,2003.1205479452055,-22.94389821576504
WD1305-017,13,8,15.21,-,1,59,4.4,WD1305m017_b_2003_02_14T07_12_03_all.dat.gz,13.137585266666667,1.98394,2003.1205479452055,-22.9438982773089
WD1308-301,13,11,17.40,-,30,25,57.7,WD1308m301_a_2000_05_23T03_18_46_all.dat.gz,13.188193733333332,30.43283,2000.3907103825136,16.207967359249196
WD1308-301,13,11,17.40,-,30,25,57.7,WD1308m301_b_2000_06_08T01_10_36_all.dat.gz,13.188133266666666,30.43285,2000.4344262295083,21.4712027379815
WD1310-305,13,13,41.58,-,30,51,33.7,WD1310m305_a_2002_04_14T04_55_44_all.dat.gz,13.228193599999999,30.85965,2002.282191780822,-1.1566450697685358
WD1310-305,13,13,41.58,-,30,51,33.7,WD1310m305_a_2003_01_20T06_17_43_all.dat.gz,13.228224533333334,30.85921,2003.0520547945205,-27.941982740057618
WD1310-305,13,13,41.58,-,30,51,33.7,WD1310m305_b_2003_01_19T05_50_39_all.dat.gz,13.2282268,30.85917,2003.0493150684931,-27.97248028553156
WD1314-067,13,17,18.45,-,6,59,28.2,WD1314m067_a_2001_02_07T04_57_25_all.dat.gz,13.288461133333334,6.99114,2001.1013698630136,-25.691445922828336
WD1314-067,13,17,18.45,-,6,59,28.2,WD1314m067_b_2001_02_08T08_58_32_all.dat.gz,13.288461133333334,6.99114,2001.1041095890412,-25.4036434712375
WD1314-153,13,16,43.60,-,15,35,58.4,WD1314m153_a_2002_04_23T01_24_32_all.dat.gz,13.278800866666668,15.59948,2002.3068493150686,6.49656212839034
WD1314-153,13,16,43.60,-,15,35,58.4,WD1314m153_a_2003_01_20T06_26_22_all.dat.gz,13.278791799999999,15.59974,2003.0520547945205,-29.557338124831325
WD1314-153,13,16,43.60,-,15,35,58.4,WD1314m153_b_2003_01_19T06_26_36_all.dat.gz,13.278760533333333,15.59948,2003.0493150684931,-29.647295925768887
WD1323-514,13,26,9.57,-,51,41,35.7,WD1323m514_a_2001_05_15T01_29_39_all.dat.gz,13.436005533333335,51.69386,2001.3671232876711,6.353224472316857
WD1323-514,13,26,9.57,-,51,41,35.7,WD1323m514_b_2001_06_08T02_12_16_all.dat.gz,13.436005533333335,51.69386,2001.4328767123288,14.219019951265064
WD1326-236,13,29,24.81,-,23,52,16.8,WD1326m236_a_2000_07_14T00_25_40_all.dat.gz,13.490198866666667,23.87095,2000.532786885246,28.233654391482045
WD1326-236,13,29,24.81,-,23,52,16.8,WD1326m236_b_2000_07_17T00_37_36_all.dat.gz,13.490245933333334,23.87116,2000.5409836065573,28.21326805534473
WD1327-083,13,30,13.64,-,8,34,29.5,WD1327m083_a_2002_04_18T04_37_09_all.dat.gz,13.503770133333335,8.57468,2002.2931506849316,5.369203061679595
WD1327-083,13,30,13.64,-,8,34,29.5,WD1327m083_a_2003_02_14T06_58_50_all.dat.gz,13.503740266666666,8.57482,2003.1205479452055,-23.929529533647624
WD1327-083,13,30,13.64,-,8,34,29.5,WD1327m083_b_2003_01_19T06_35_28_all.dat.gz,13.503758466666666,8.57482,2003.0493150684931,-29.739297911726307
WD1328-152,13,31,34.81,-,15,30,47.4,WD1328m152_a_2000_07_30T00_33_24_all.dat.gz,13.526355599999999,15.51376,2000.5765027322404,27.67238832699984
